# started on Sun Dec  3 14:15:19 2023

     0.022968939,52,,kmem:kmalloc_node,31132967,100.00,,
     0.022968939,0,,kmem:kmem_cache_alloc_node,31133025,100.00,,
     0.022968939,69,,kmem:kfree,31133050,100.00,,
     0.022968939,2,,kmem:kmem_cache_free,31133106,100.00,,
     0.024904064,73144518,,tsc,29304731,100.00,,
     0.024904064,50,,cs,29304108,100.00,,
     0.024904064,0,,major-faults,29303190,100.00,,
     0.024904064,0,,minor-faults,29302198,100.00,,
     0.024904064,17,,sched:sched_waking,29301226,100.00,,
     0.024904064,17,,sched:sched_wakeup,29300223,100.00,,
     0.024904064,50,,sched:sched_switch,29299213,100.00,,
     0.024904064,16,,sched:sched_migrate_task,29298307,100.00,,
     0.024904064,840334,,sched:sched_stat_runtime,29297358,100.00,,
     0.024904064,30,,msr:write_msr,29296376,100.00,,
     0.024904064,16,,msr:read_msr,29295384,100.00,,
     0.024904064,52,,kmem:kmalloc_node,29294464,100.00,,
     0.024904064,0,,kmem:kmem_cache_alloc_node,29293552,100.00,,
     0.024904064,69,,kmem:kfree,29292260,100.00,,
     0.024904064,2,,kmem:kmem_cache_free,29290819,100.00,,
     0.024904064,0,,kmem:kmalloc,29292202,100.00,,
     0.024904064,1,,kmem:kmem_cache_alloc,29291308,100.00,,
     0.024904064,52,,kmem:kmalloc_node,29290322,100.00,,
     0.024904064,0,,kmem:kmem_cache_alloc_node,29287863,100.00,,
     0.024904064,69,,kmem:kfree,29287846,100.00,,
     0.024904064,2,,kmem:kmem_cache_free,29287824,100.00,,
     0.024904064,0,,kmem:mm_page_free,29287795,100.00,,
     0.024904064,0,,kmem:mm_page_free_batched,29287776,100.00,,
     0.024904064,0,,kmem:mm_page_alloc,29287827,100.00,,
